#	6.2	6.2	6.2
	49.6	0.0	0.0
	0.0	49.6	0.0
	0.0	0.0	24.8
# Number of medium atoms:	512
# Number of medium atom type:	4
	W	12.4	0.0	6.2	
	W	18.6	0.0	12.4	
	W	18.6	31.0	18.6	
	W	0.0	24.8	18.6	
	W	34.1	40.3	21.7	
	W	40.3	40.3	21.7	
	W	12.4	12.4	0.0	
	W	43.4	37.2	0.0	
	W	46.5	15.5	15.5	
	W	24.8	6.2	6.2	
	W	0.0	12.4	0.0	
	W	37.2	0.0	12.4	
	W	0.0	43.4	18.6	
	W	21.7	3.1	21.7	
	W	18.6	43.4	18.6	
	W	15.5	9.3	3.1	
	W	40.3	21.7	9.3	
	W	3.1	40.3	9.3	
	W	0.0	6.2	0.0	
	W	9.3	34.1	15.5	
	W	0.0	37.2	18.6	
	W	37.2	24.8	18.6	
	W	21.7	34.1	3.1	
	W	40.3	40.3	15.5	
	W	21.7	3.1	3.1	
	W	15.5	15.5	3.1	
	W	12.4	6.2	18.6	
	W	15.5	9.3	9.3	
	W	15.5	21.7	21.7	
	W	12.4	37.2	12.4	
	W	24.8	43.4	6.2	
	W	31.0	12.4	12.4	
	W	21.7	21.7	21.7	
	W	18.6	37.2	12.4	
	W	3.1	9.3	3.1	
	W	24.8	24.8	0.0	
	W	34.1	15.5	3.1	
	W	43.4	37.2	6.2	
	W	40.3	34.1	9.3	
	W	18.6	24.8	6.2	
	W	40.3	40.3	3.1	
	W	34.1	27.9	15.5	
	W	37.2	43.4	0.0	
	W	21.7	27.9	21.7	
	W	15.5	34.1	15.5	
	W	46.5	9.3	21.7	
	W	21.7	40.3	21.7	
	W	3.1	3.1	21.7	
	W	40.3	46.5	9.3	
	W	18.6	31.0	6.2	
	W	18.6	12.4	12.4	
	W	9.3	21.7	15.5	
	W	27.9	21.7	21.7	
	W	37.2	12.4	12.4	
	W	12.4	18.6	0.0	
	W	37.2	0.0	0.0	
	W	43.4	18.6	6.2	
	W	27.9	40.3	21.7	
	W	27.9	15.5	21.7	
	W	12.4	0.0	12.4	
	W	6.2	18.6	6.2	
	W	31.0	37.2	18.6	
	W	18.6	43.4	0.0	
	W	6.2	18.6	12.4	
	W	3.1	9.3	9.3	
	W	9.3	9.3	15.5	
	W	3.1	3.1	3.1	
	W	15.5	3.1	3.1	
	W	24.8	0.0	12.4	
