#	6.2	6.2	6.2
	31.0	0.0	0.0
	0.0	12.4	0.0
	0.0	0.0	24.8
# Number of medium atoms:	80
# Number of medium atom type:	5
	W	24.8	0.0	18.6	
	W	0.0	0.0	18.6	
	W	0.0	0.0	6.2	
	W	3.1	3.1	9.3	
	W	6.2	6.2	12.4	
	W	21.7	3.1	15.5	
	W	12.4	0.0	0.0	
	W	27.9	9.3	15.5	
	W	9.3	9.3	3.1	
	W	12.4	6.2	18.6	
	W	21.7	3.1	21.7	
	W	18.6	6.2	6.2	
	W	21.7	9.3	3.1	
	W	0.0	6.2	12.4	
	W	27.9	3.1	15.5	
	W	9.3	3.1	9.3	
	Nb	0.0	6.2	18.6	
	Nb	21.7	9.3	21.7	
	Nb	6.2	6.2	18.6	
	Nb	15.5	9.3	21.7	
	Nb	18.6	6.2	0.0	
	Nb	24.8	6.2	0.0	
	Nb	3.1	9.3	21.7	
	Nb	9.3	3.1	3.1	
	Nb	21.7	9.3	9.3	
	Nb	3.1	9.3	9.3	
	Nb	18.6	6.2	12.4	
	Nb	27.9	3.1	3.1	
	Nb	21.7	3.1	9.3	
	Nb	12.4	0.0	6.2	
	Nb	21.7	3.1	3.1	
	Nb	15.5	3.1	21.7	
	Mo	3.1	3.1	3.1	
	Mo	6.2	6.2	6.2	
	Mo	9.3	9.3	15.5	
	Mo	9.3	3.1	21.7	
	Mo	0.0	6.2	6.2	
	Mo	24.8	0.0	12.4	
	Mo	15.5	9.3	15.5	
	Mo	15.5	3.1	3.1	
	Mo	24.8	0.0	0.0	
	Mo	3.1	3.1	15.5	
	Mo	18.6	6.2	18.6	
	Mo	9.3	3.1	15.5	
	Mo	3.1	3.1	21.7	
	Mo	6.2	0.0	0.0	
	Mo	6.2	6.2	0.0	
	Mo	18.6	0.0	6.2	
	Ta	18.6	0.0	0.0	
	Ta	18.6	0.0	18.6	
	Ta	12.4	0.0	18.6	
	Ta	24.8	6.2	18.6	
	Ta	6.2	0.0	18.6	
	Ta	15.5	9.3	9.3	
	Ta	0.0	0.0	0.0	
	Ta	24.8	6.2	6.2	
	Ta	12.4	6.2	0.0	
	Ta	21.7	9.3	15.5	
	Ta	12.4	0.0	12.4	
	Ta	15.5	3.1	15.5	
	Ta	9.3	9.3	9.3	
	Ta	0.0	6.2	0.0	
	Ta	3.1	9.3	3.1	
	Ta	15.5	9.3	3.1	
	V	27.9	3.1	9.3	
	V	27.9	3.1	21.7	
	V	27.9	9.3	21.7	
	V	24.8	0.0	6.2	
	V	12.4	6.2	12.4	
	V	3.1	9.3	15.5	
	V	6.2	0.0	6.2	
	V	12.4	6.2	6.2	
	V	15.5	3.1	9.3	
	V	18.6	0.0	12.4	
	V	27.9	9.3	9.3	
	V	27.9	9.3	3.1	
	V	6.2	0.0	12.4	
	V	0.0	0.0	12.4	
	V	9.3	9.3	21.7	
	V	24.8	6.2	12.4	
