#	6.2	6.2	6.2
	31.0	0.0	0.0
	0.0	24.8	0.0
	0.0	0.0	24.8
# Number of medium atoms:	160
# Number of medium atom type:	5
	W	0.0	12.4	12.4	
	W	21.7	21.7	15.5	
	W	6.2	18.6	6.2	
	W	3.1	21.7	21.7	
	W	9.3	15.5	15.5	
	W	12.4	12.4	6.2	
	W	3.1	15.5	15.5	
	W	24.8	18.6	6.2	
	W	21.7	21.7	9.3	
	W	9.3	3.1	15.5	
	W	21.7	3.1	3.1	
	W	18.6	12.4	6.2	
	W	6.2	0.0	6.2	
	W	6.2	6.2	0.0	
	W	15.5	3.1	21.7	
	W	6.2	6.2	6.2	
	W	21.7	9.3	15.5	
	W	3.1	3.1	9.3	
	W	9.3	21.7	15.5	
	W	3.1	15.5	21.7	
	W	6.2	0.0	18.6	
	W	9.3	21.7	9.3	
	W	0.0	12.4	18.6	
	W	9.3	3.1	9.3	
	W	18.6	0.0	18.6	
	W	15.5	3.1	15.5	
	W	12.4	6.2	6.2	
	W	9.3	3.1	3.1	
	W	12.4	12.4	18.6	
	W	18.6	6.2	18.6	
	W	18.6	18.6	12.4	
	W	21.7	9.3	9.3	
	Nb	15.5	9.3	9.3	
	Nb	18.6	0.0	12.4	
	Nb	27.9	21.7	15.5	
	Nb	15.5	15.5	21.7	
	Nb	0.0	0.0	6.2	
	Nb	27.9	21.7	9.3	
	Nb	6.2	18.6	12.4	
	Nb	27.9	3.1	3.1	
	Nb	18.6	6.2	0.0	
	Nb	21.7	3.1	21.7	
	Nb	3.1	15.5	3.1	
	Nb	27.9	15.5	21.7	
	Nb	0.0	18.6	0.0	
	Nb	12.4	0.0	6.2	
	Nb	21.7	3.1	15.5	
	Nb	3.1	15.5	9.3	
	Nb	9.3	21.7	3.1	
	Nb	3.1	21.7	15.5	
	Nb	12.4	18.6	6.2	
	Nb	27.9	9.3	9.3	
	Nb	9.3	15.5	9.3	
	Nb	24.8	6.2	0.0	
	Nb	3.1	9.3	21.7	
	Nb	27.9	21.7	3.1	
	Nb	3.1	3.1	21.7	
	Nb	3.1	9.3	3.1	
	Nb	24.8	0.0	12.4	
	Nb	15.5	15.5	9.3	
	Nb	27.9	15.5	3.1	
	Nb	12.4	0.0	18.6	
	Nb	0.0	0.0	0.0	
	Nb	3.1	21.7	9.3	
	Mo	24.8	18.6	12.4	
	Mo	18.6	12.4	0.0	
	Mo	6.2	12.4	0.0	
	Mo	12.4	18.6	0.0	
	Mo	21.7	21.7	3.1	
	Mo	15.5	15.5	15.5	
	Mo	24.8	12.4	18.6	
	Mo	27.9	9.3	3.1	
	Mo	9.3	15.5	3.1	
	Mo	21.7	15.5	9.3	
	Mo	27.9	3.1	21.7	
	Mo	21.7	9.3	21.7	
	Mo	24.8	0.0	0.0	
	Mo	27.9	3.1	9.3	
	Mo	3.1	3.1	15.5	
	Mo	24.8	0.0	18.6	
	Mo	24.8	12.4	6.2	
	Mo	12.4	0.0	0.0	
	Mo	27.9	9.3	15.5	
	Mo	15.5	21.7	15.5	
	Mo	3.1	3.1	3.1	
	Mo	3.1	21.7	3.1	
	Mo	9.3	15.5	21.7	
	Mo	21.7	3.1	9.3	
	Mo	18.6	0.0	6.2	
	Mo	0.0	18.6	6.2	
	Mo	9.3	9.3	15.5	
	Mo	15.5	21.7	21.7	
	Mo	15.5	9.3	3.1	
	Mo	21.7	15.5	3.1	
	Mo	6.2	18.6	0.0	
	Mo	24.8	6.2	6.2	
	Ta	24.8	18.6	0.0	
	Ta	24.8	6.2	18.6	
	Ta	21.7	21.7	21.7	
	Ta	15.5	21.7	3.1	
	Ta	0.0	18.6	12.4	
	Ta	0.0	18.6	18.6	
	Ta	27.9	3.1	15.5	
	Ta	24.8	12.4	0.0	
	Ta	21.7	15.5	15.5	
	Ta	0.0	0.0	18.6	
	Ta	6.2	12.4	18.6	
	Ta	6.2	0.0	12.4	
	Ta	6.2	0.0	0.0	
	Ta	24.8	12.4	12.4	
	Ta	12.4	0.0	12.4	
	Ta	0.0	0.0	12.4	
	Ta	12.4	18.6	18.6	
	Ta	6.2	6.2	12.4	
	Ta	12.4	18.6	12.4	
	Ta	9.3	21.7	21.7	
	Ta	24.8	6.2	12.4	
	Ta	12.4	6.2	12.4	
	Ta	12.4	6.2	0.0	
	Ta	6.2	6.2	18.6	
	Ta	6.2	18.6	18.6	
	Ta	9.3	3.1	21.7	
	Ta	12.4	6.2	18.6	
	Ta	0.0	6.2	12.4	
	Ta	18.6	6.2	6.2	
	Ta	15.5	3.1	3.1	
	Ta	21.7	9.3	3.1	
	Ta	27.9	15.5	9.3	
	V	9.3	9.3	21.7	
	V	0.0	6.2	6.2	
	V	0.0	6.2	0.0	
	V	12.4	12.4	0.0	
	V	0.0	12.4	0.0	
	V	24.8	18.6	18.6	
	V	27.9	9.3	21.7	
	V	18.6	18.6	6.2	
	V	0.0	12.4	6.2	
	V	12.4	12.4	12.4	
	V	27.9	15.5	15.5	
	V	15.5	3.1	9.3	
	V	9.3	9.3	3.1	
	V	27.9	21.7	21.7	
	V	15.5	9.3	15.5	
	V	18.6	18.6	0.0	
	V	18.6	18.6	18.6	
	V	18.6	12.4	18.6	
	V	6.2	12.4	6.2	
	V	15.5	9.3	21.7	
	V	6.2	12.4	12.4	
	V	15.5	15.5	3.1	
	V	3.1	9.3	9.3	
	V	18.6	12.4	12.4	
	V	15.5	21.7	9.3	
	V	24.8	0.0	6.2	
	V	18.6	0.0	0.0	
	V	18.6	6.2	12.4	
	V	0.0	6.2	18.6	
	V	9.3	9.3	9.3	
	V	3.1	9.3	15.5	
	V	21.7	15.5	21.7	
